0.871251,0.0830647,1.62199,0.0541398,8.16554,0.431581,0.167284,1.94576,1.28887,-1.15507,-0.133936,0.0696468,-10.605,1.88355,-1.37535,-0.632337,1.19309,-1.21123,1.98481,-0.435453,0.774667,2.0245,1.69194,-1.93782,-1.51671,1.17748,-0.0904388,0.687562,-2.65583,-1.35195,1.47304,-0.786966,0.558212,1.09994,-7.12411,1.7808,2.41695,-0.434508,-0.414561,1.9304,
-0.314769,-0.164762,0.722565,-1.25636,0.210247,-0.505173,3.98923,-0.911114,2.2365,0.551156,-1.38744,-0.491828,-2.86963,0.156966,-1.8213,0.784566,1.1905,-0.921754,-3.16895,1.25541,0.838129,0.522039,2.0516,6.46408,1.99125,0.117351,1.15232,0.862258,0.0511503,-2.90599,0.949611,-1.91811,-0.801626,-0.8276,2.07044,-1.25853,1.20585,-1.74609,-2.31868,-6.12457,
-1.49014,-0.0835011,-2.01996,0.176877,-0.667091,-0.33157,2.82523,-6.50908,0.052303,-0.753188,0.943989,0.624318,-8.01587,-2.12352,-1.4163,0.0228991,-0.152568,1.7388,-2.5511,0.703728,-1.51234,-0.097177,-1.4518,1.75291,0.0726659,-0.500718,-0.916291,0.111574,-3.74974,-1.64176,0.17995,-0.617409,-2.82989,-0.387952,-0.650317,0.380046,2.57474,1.307,-1.09577,1.51148,
-0.250118,0.745999,-0.666854,-0.216369,2.15263,1.23215,-1.01339,2.64577,0.25307,-1.88471,-2.62809,-2.51535,4.13751,-0.858031,0.966989,-0.893255,0.45052,-0.347222,0.599146,-0.433998,-0.199943,-1.59977,0.431885,2.73474,0.651328,-0.0493992,0.0902166,-0.856162,1.70914,1.12724,-0.356323,-1.37532,-3.09379,-0.797367,3.1031,0.95077,1.3337,-0.295561,1.3314,1.47977,
1.41146,1.41771,0.823352,-0.541508,-3.3647,0.0827312,-0.07779,2.15869,0.257121,-0.19064,-0.078604,1.36596,5.51736,0.367859,-0.501694,-0.608979,-0.716509,0.483259,0.976167,-0.712274,0.152763,0.231123,-5.73669,-3.13439,0.571428,-0.868306,0.406572,-0.300684,1.714,0.0469473,-0.935654,-0.823722,-3.94574,1.01225,-0.541884,-0.300384,0.493263,1.08752,-0.867242,3.53258,
-0.395709,0.746725,-0.504527,1.94234,9.18003,-1.53872,-4.91788,0.181701,-2.56738,1.18701,-2.55953,2.63277,-3.98382,0.860444,-5.37319,0.0280141,-1.1394,2.3076,2.1159,0.180306,0.172312,0.353851,0.483681,9.07932,-1.13742,-1.39858,1.48415,0.733049,-1.95433,-4.49446,-0.867128,0.412733,0.486877,-1.95769,-4.86733,-0.636387,5.44673,1.32159,-1.42293,2.2277,
-0.625702,-1.10195,-0.495039,-0.815134,7.41446,-1.24409,-1.72339,-2.47184,-0.393188,0.450874,-1.40341,0.0372825,0.402521,0.512579,4.40572,-0.359063,0.0959611,1.24439,-0.603512,2.3331,2.42421,-0.642176,3.37767,8.93903,-1.17517,-1.11434,1.4355,1.10683,1.06168,-0.483178,1.06381,2.14143,-3.46046,-0.492907,-1.54618,-0.249196,1.83505,-1.16158,-3.41193,0.367306,
-0.0522936,-0.404829,0.451713,1.46536,2.7488,0.494106,0.779218,-1.02896,0.356494,-0.94645,0.170759,-1.13154,-7.15769,0.309797,-2.64822,-1.33379,1.33368,0.168276,-0.178881,-0.00269396,-2.13285,0.423897,-0.0508373,0.204596,0.381138,-0.822947,-0.295418,-0.9295,-2.50493,1.11892,1.09937,-1.05284,-2.10279,0.0193699,-3.29745,0.245613,0.863333,-2.4114,0.369445,0.423435,
-0.593879,1.54201,-1.01211,0.304107,-3.01465,1.08841,-0.131588,-3.58428,-0.757427,0.178301,-0.756094,-0.190475,-3.48104,0.745352,-2.31952,-0.0941338,0.311158,0.22184,1.06673,0.253965,-0.235462,0.110734,3.02892,2.02035,0.227158,-1.04634,0.366747,1.02933,1.78183,4.31089,0.0455704,2.19942,0.474855,0.191394,-1.09487,0.238273,0.514488,-1.48959,1.59728,1.22269,
-2.69456,0.988096,0.441147,0.41724,-0.653393,0.321836,-0.106934,-1.22303,0.0260399,0.229345,0.511505,-0.413077,1.75601,0.248254,1.1887,0.0298345,-0.247719,-0.347909,1.26607,-0.179492,0.497696,-0.833252,-0.566575,1.07228,-0.249799,1.51778,-0.636074,0.477783,0.459913,4.38009,1.01056,-0.0237242,-3.45235,-1.98144,2.94149,-0.570559,1.61122,-1.91079,2.88782,2.86182,
-1.24287,0.105075,-0.5179,0.434716,-2.68312,-2.20579,0.749755,-3.53621,-0.0569579,-0.0395945,1.47903,-0.609037,-9.52486,0.152103,0.175508,-1.56767,-0.751007,-0.385858,-3.23655,0.562091,0.75719,0.237919,0.458197,-3.2037,0.802016,-0.275472,0.152433,1.3945,-2.67934,2.77379,0.617624,-0.201494,1.86034,-0.463222,-1.87845,0.0966698,3.6525,-0.951464,-0.850404,0.755327,
-1.0394,-1.26486,-1.49336,0.650857,14.2744,-1.33709,-1.27668,1.47956,0.135955,0.891557,-0.123409,-0.365138,-3.79842,-1.05392,2.32068,-1.73113,-0.319238,0.136332,-1.62498,0.0340968,-1.64031,-0.459633,3.81355,6.83796,-0.623244,-2.39732,-0.145096,0.353331,-3.00225,-1.52009,-0.0944048,-0.825781,-5.51822,-0.277011,-0.884831,-0.85607,-0.486774,0.919237,0.386415,-1.49859,
0.883554,-0.503303,-0.00242478,-0.080259,4.03619,1.30451,1.53963,1.3607,1.48455,-0.690241,1.25141,-1.42414,-7.44776,1.81432,0.86716,-0.410945,0.402324,-0.532358,-0.72549,0.288807,1.0563,0.50696,2.79313,2.75004,-0.350034,-2.77149,-0.481086,0.119167,-1.96403,1.00169,0.222064,-1.82629,-0.852161,-1.87515,-0.743878,1.39032,4.07028,-1.43656,-3.3741,-0.226497,
0.729657,-0.052321,-0.897796,-0.35474,-0.310765,0.273765,-0.892167,2.15397,-0.575076,-1.45437,0.507298,-0.0918765,4.80749,-0.207702,-1.03404,1.62163,1.34423,1.54592,4.04513,0.351712,-0.00783725,-1.60249,-1.19904,-0.483252,0.0396317,-1.50274,0.481262,-3.01766,2.8415,-1.84098,-0.410314,-0.516469,1.7773,-0.176424,-1.0692,-0.733105,0.447026,-1.70684,1.03707,1.69396,
0.0152599,-0.246813,-0.121078,0.0853567,-9.84616,0.510881,-3.70294,-0.0986106,-0.763005,-1.08549,0.880574,-1.23551,3.1542,0.409591,-0.614723,0.811017,1.46723,0.0952213,0.608722,0.974281,-0.213888,-0.334912,-6.33752,-12.151,-0.212355,0.428939,-1.09779,1.14008,-0.467164,1.04483,1.10413,0.180765,5.29336,-0.693811,-2.37279,-0.838258,-0.500244,1.85601,-0.220307,5.66668,
-1.98176,0.488603,0.0213624,-0.406673,-1.78596,1.11546,-1.05645,-2.66927,1.56293,0.678791,-1.45072,-0.760175,3.44978,-0.825225,2.89913,-0.681159,-1.38184,0.234119,0.416357,1.47123,1.52826,-0.848038,-0.924465,-0.283212,0.176709,-1.71447,-2.47842,0.824991,2.49518,0.140046,1.15343,0.802926,0.499196,0.396992,-1.63816,0.751456,0.492987,0.797467,-0.628519,1.52089,
0.155531,-0.43312,0.602444,-0.727176,2.7077,-0.659594,1.94305,1.96422,0.136535,0.524948,0.960259,-0.471058,-1.2993,0.724166,-0.478246,0.487624,0.241994,-1.27157,-1.76131,0.745476,0.950118,1.47064,0.730981,0.0604263,0.564708,0.0884579,0.614227,0.645864,-0.38397,-3.69642,0.711803,0.910756,-0.257182,-1.34151,-0.26037,-0.380999,-1.5496,0.900031,-0.462166,-3.40432,
-1.39299,1.13824,-0.754107,-1.0575,-3.00386,0.217549,0.00112903,1.24081,-0.770707,1.82858,0.0772292,-0.968163,5.06306,-0.693493,0.713431,0.906344,-0.340781,-0.798222,0.443218,-0.441067,0.592296,0.449588,2.60688,4.29491,-1.32711,-0.623787,-1.4555,-1.07798,2.82868,3.38355,-0.178514,-1.21053,-0.587721,-0.559876,3.13377,1.22583,-1.8707,-2.31518,-2.32032,-2.20003,
-1.13998,-1.06362,0.107426,0.131413,7.76777,1.58648,-2.34306,-0.260802,0.317005,0.527405,-2.61285,1.19104,5.51218,-0.691827,5.19387,0.210603,1.02308,-0.0434688,0.515312,-1.39299,1.09558,1.13379,1.17581,4.34787,0.316588,-1.57565,-0.316176,1.1577,0.24598,-2.84151,-0.769475,1.77077,-1.21156,-0.333183,-1.17886,2.51086,-2.74961,-0.518807,-1.50902,-1.48026,
0.973873,2.354,-0.921057,-0.19079,5.34888,-1.91118,-1.02441,1.06696,0.732328,-0.760366,-0.627144,-1.24505,-2.06169,-0.0686256,0.0437637,0.148011,0.27328,-2.0144,3.14085,-0.554864,-0.447543,1.10316,1.04924,0.769859,0.418304,0.301462,0.423046,-0.554089,-1.62238,-2.45611,0.702831,0.0511048,-0.332383,-2.17848,-3.94996,-0.743267,-1.63414,-0.249902,-3.09788,2.78113,
0.0453362,-0.351993,1.05457,-0.675632,-6.48032,2.11829,0.74837,-2.00361,-0.496522,1.39576,0.832276,-1.00938,-1.58992,1.38799,-4.5002,1.96543,-1.1522,0.757634,-5.48987,1.19143,0.276955,-0.893387,-0.660125,-5.6086,-0.477507,0.638198,-1.23002,-1.04909,0.616164,-3.40415,-0.670606,0.189652,-0.112676,0.513658,2.40584,-0.438988,-3.2974,0.124092,4.27668,0.906191,
-0.353721,-0.504623,0.356481,1.33793,-0.0448818,-1.14716,3.91713,0.849366,0.772369,-0.573379,0.227153,0.951665,-5.65096,0.436456,-3.66504,0.675638,2.8052,1.01302,3.57134,1.7793,-0.587137,-1.09403,2.42884,5.65606,-0.777313,1.07187,-0.243727,0.32611,0.327101,3.48166,0.113352,0.995595,-2.81655,-0.420581,0.0614272,0.981559,3.27381,-0.376134,-2.15019,0.229976,
-0.69761,0.73901,1.16769,0.982313,6.99383,-0.0756664,1.88574,1.0716,0.551971,0.476037,-0.721304,-1.18139,-3.07492,0.309577,0.298903,0.369031,-0.766017,0.0348662,0.84996,0.592131,-0.670879,-0.179621,3.38189,8.60423,-0.478984,1.48061,0.166677,0.468905,-0.742762,-2.35938,-0.568139,-1.23209,-0.328566,-0.234276,0.500598,0.722764,3.50121,0.250439,-2.42737,-3.7031,
0.274798,-0.5802,-1.17415,0.456943,-0.350163,-0.712327,1.25668,3.75377,-0.94354,1.24984,-0.14214,1.3074,2.18056,0.258641,-1.25157,0.275255,1.51175,-0.569599,3.1309,-0.743639,-0.00284687,-0.991864,-4.11738,1.21904,-1.43733,-0.720231,0.40869,-0.582263,-0.548056,3.45733,-1.71267,1.52809,-4.28255,0.492217,0.391301,-2.16017,2.66797,0.969347,-1.95175,0.965319,
0.862069,-1.56676,-0.0273861,-0.454567,-3.66397,-0.607185,3.57291,-5.23443,-1.1533,0.173251,-0.895588,0.874245,-7.16972,0.202001,0.646009,-1.03029,0.968252,0.145376,-1.33974,-1.30963,0.836696,-2.1262,-0.0571438,-2.1809,1.14518,-0.557515,0.856027,-1.73958,-0.840316,-0.455662,-1.5148,-0.811677,0.36654,-0.56315,-0.559476,-0.380556,3.34751,-1.19796,-0.327021,2.27565,
1.08813,-0.345375,0.475225,-0.163023,4.73129,-0.0692418,-2.22811,1.00494,0.659047,0.1073,-0.593351,0.285136,5.70744,-1.13788,-1.27596,-0.0731522,-1.18993,-0.289935,5.71518,0.740251,1.45259,-0.284525,0.0562411,3.09515,1.0148,2.9179,-1.79163,-0.0305612,-0.423985,-2.98233,-1.44621,0.49336,1.32528,0.26988,0.648828,0.0806752,-2.725,-0.664549,2.55162,1.10262,
0.762059,-0.842472,-0.79765,0.175438,8.70689,0.602813,-1.50391,-1.19492,1.06991,-0.182938,0.728997,0.381168,-3.51313,-1.48313,0.162375,1.19147,-0.867532,-1.71836,0.985264,1.12471,-1.3361,0.245658,1.39042,5.03976,0.607616,-0.00422649,-0.0517851,-0.840262,-1.84167,-1.92814,-0.141044,-1.51372,-2.64377,1.73236,-3.53889,0.127889,0.969022,-0.768516,-0.680533,1.28629,
-0.565118,0.665533,0.0432045,-0.129197,-3.04743,0.640483,-1.21765,1.68019,0.318984,-0.674752,1.29972,0.437388,-0.0349367,-1.19247,-2.27567,-1.0169,-1.19223,-0.797659,-0.243987,-0.532642,-0.502962,0.581855,2.32353,-3.17001,-0.326745,-1.10837,1.27496,-0.317281,3.19746,2.32204,0.302334,-0.547611,0.0436323,-0.25722,0.0596251,-0.297063,-1.71579,-1.52693,2.81799,2.53875,
0.898886,-1.4436,0.293913,0.400054,-1.34467,-0.0449823,0.421811,-4.30072,0.624201,0.205036,1.49684,-0.50533,3.63034,1.12278,1.98113,-0.523239,0.710024,2.00879,0.951472,-0.21382,0.187517,0.392913,-1.05999,1.26811,-1.61229,-0.282484,-0.931171,2.85609,3.29535,-0.454022,0.603685,-1.75465,-1.72231,-0.405619,-0.856031,-0.792404,0.432018,0.444799,1.81998,1.80868,
0.458813,0.354811,1.11325,-1.43109,-6.30403,-0.79302,3.53949,2.30807,-0.13948,1.19249,0.691433,-1.03419,-1.57745,0.0314979,-2.20777,-0.689789,-1.40998,-0.862385,0.157686,-0.346782,-0.16411,-0.476296,-1.96483,-5.55975,0.20644,-0.200479,1.2063,-0.527112,1.49704,2.48294,-2.01734,1.07539,-2.06351,-0.938403,1.45547,0.454742,0.99304,1.18137,1.12005,2.12983,
0.925538,0.914358,1.56948,0.0243256,8.93153,-0.437528,-0.653657,-0.543715,-0.427445,0.708448,0.792239,-0.926157,-1.44709,0.63759,1.60491,-1.97411,0.141467,-0.579512,-0.213943,0.625883,-0.274229,-0.704042,1.14792,4.05915,-0.507902,0.714732,0.907336,2.11423,-1.00615,-1.63895,-0.650925,-0.851366,-3.9995,0.746706,-2.27611,-1.82218,-0.390981,-0.489374,0.891798,-0.360057,
1.20829,-0.645171,-0.12538,-0.346444,1.30206,-1.351,1.62439,-2.57391,-0.0535783,1.39628,-0.137869,-0.0847723,-1.31966,0.807637,-0.76693,1.13566,-0.270033,0.220192,-0.803472,-0.309183,-0.021822,0.918459,0.012141,2.75928,0.672699,1.21687,-2.02629,-0.0794003,-0.0829294,0.187905,-0.819919,0.0225069,-3.06181,-0.206135,0.498088,-1.12576,0.105383,-1.17027,2.21372,-1.13369,
0.0559945,0.087072,-0.103768,-1.74077,14.1363,0.696939,-1.74014,-0.72727,-0.272616,-0.106395,-1.13765,0.00319317,-0.0705175,-0.18255,5.9055,-1.96822,-0.0730049,-0.12727,-1.63578,-1.57349,-1.53791,-0.163072,3.6661,5.44817,-0.222799,-0.211064,-1.34978,-2.67181,1.39949,-1.62213,0.238778,1.61388,-5.66262,-0.326791,-2.23271,0.558194,0.410604,0.113552,3.6909,-0.359661,
0.0482818,-0.0311815,-0.524366,0.243919,5.72374,-0.923754,0.312998,-0.0344685,-1.71683,-0.665078,1.67714,-0.400645,-9.87068,0.384881,-3.32201,0.934403,1.24512,0.109535,-2.9118,0.439283,-0.705928,0.10602,0.443693,-0.876588,0.677435,0.799934,0.264102,1.79422,-2.35218,-1.72373,-1.36932,0.631039,-1.87536,1.36335,-4.08002,1.18565,2.55194,0.766328,2.63508,-0.0249168,
1.92523,0.927187,-0.345925,1.60997,17.5653,1.84878,-3.38594,-0.239373,1.76784,-0.101353,-0.437111,-1.1923,-1.69017,0.997622,3.90045,0.841117,-0.863556,0.39593,-2.08138,-0.457166,0.620479,0.833275,4.3063,9.49659,0.670858,-1.65256,-0.598819,1.38046,-3.92571,-3.52006,-0.182758,1.83405,-5.27829,-0.919106,-1.0948,0.869957,-1.98106,1.3505,0.0472622,-1.98249,
0.188347,1.15373,-0.639081,-0.152208,-2.95734,0.312346,2.28886,-2.12007,1.40078,0.9208,-0.920166,-0.629503,-3.95987,1.61421,0.109355,-0.793074,0.737719,-0.181539,-2.38804,0.608273,-0.0599319,-0.608081,0.31426,4.39065,-0.653027,-0.415205,-0.38589,0.659869,-2.03655,2.11574,-0.790923,0.476498,1.88748,0.792874,3.67517,0.882673,5.93639,-0.330847,-2.13653,-3.88479,
1.01736,0.209111,-1.04855,-0.366928,-1.13728,-0.366213,1.64699,1.82484,-0.172056,0.102759,0.775764,0.0356222,-1.46655,-0.618747,0.755488,0.478923,-0.520458,-1.20671,1.43666,1.23662,-0.0622842,0.0611341,-0.607697,-1.83358,-2.34936,1.76331,0.966195,1.10688,1.14846,2.35851,-1.26571,1.02626,-1.44674,-1.82636,-0.326089,2.76683,2.9828,-0.854698,-0.601848,2.30114,
0.851338,0.309456,0.351907,-0.596054,-2.14884,1.10266,7.59267,0.381446,0.0228552,0.585484,-0.374287,0.664289,-6.68555,1.73938,0.299544,1.40227,0.334851,-0.368452,-1.86576,-0.884985,-0.661659,-1.73662,-0.185688,-7.27418,0.707255,-1.12824,-0.218537,-0.0482386,-1.29599,-0.582551,-0.69774,-0.701755,-0.934016,-0.435118,0.435957,0.532643,-2.21964,1.87895,2.13432,-3.53657,
-1.73778,0.867979,1.67605,0.752719,1.46448,0.22307,-0.635324,0.129983,1.24202,-0.947311,0.743343,-0.403949,-2.54486,1.44077,2.88321,-0.155022,-0.425876,0.393533,-1.07999,0.060078,1.42227,-0.494192,2.98238,-1.41999,-1.18403,-0.927933,0.111354,-0.462798,0.301134,0.487714,-0.00324218,0.939428,2.10504,1.0868,-0.83144,-0.713649,0.457405,0.0984405,-0.738191,0.244228,
-0.271981,-0.847756,-0.331045,-0.639103,-1.52569,0.710602,2.30921,0.81411,1.48343,-0.666476,-0.202016,-2.08374,-3.49975,0.0481081,0.83983,-1.30306,-1.50576,1.71204,0.6893,-1.28472,0.0848918,-0.726438,3.5329,-0.234559,-2.57548,-0.266976,0.308889,-1.9808,1.81506,0.483567,-0.636952,-1.25753,1.22237,-0.288412,-3.41554,-0.495748,-1.63339,1.78418,-5.6666,-0.839292,
0.607164,-2.04151,-0.754043,-1.9874,3.88513,-0.573999,1.34891,-2.36608,-0.0849568,-0.112509,-0.23776,-0.207632,-6.00312,0.286446,2.14125,-0.924594,-0.646589,-0.240877,-0.360496,-0.236441,0.210903,-0.661653,3.20895,2.30942,1.47128,-0.367693,0.821992,-1.7251,-1.87679,0.720173,1.31959,1.2832,-1.87194,0.932429,-2.49726,-0.692554,-0.93619,0.569237,-3.23951,0.167181,
-0.465746,1.9695,0.770559,-0.547312,-2.4502,-0.76225,1.33721,-0.495431,-0.818433,0.243401,-0.224512,-0.458632,-2.53017,1.38881,-1.32612,-2.21403,-2.36018,-1.02341,-0.636398,-0.0435646,-0.0222157,-1.55066,0.276944,-1.32657,2.15161,0.514762,-0.598502,-0.627388,0.709604,-0.725114,0.954286,-0.0679906,1.20941,0.233673,-2.28209,-0.548068,-0.415429,0.973614,-1.83432,-0.871686,
-0.508618,-1.40796,-1.10724,-1.18385,4.45402,-1.06745,1.32492,2.00737,0.539885,3.0606,-0.996156,-1.55675,-1.07326,1.14927,0.791031,1.19282,1.4902,-0.272979,0.664308,-2.21041,0.060245,-0.790713,0.947298,4.34186,0.385318,2.46278,0.878908,-1.89239,-1.37452,-0.561951,-0.397448,2.13617,-1.69349,-0.89601,3.08808,-0.813882,3.53158,0.201892,-0.1931,-0.655852,
0.862368,0.382245,-0.137693,-0.492891,-5.10097,-1.84857,1.04112,-3.20263,-1.37365,0.225692,1.44766,2.72802,-5.46825,-0.295273,-0.122831,0.384768,-0.725577,-2.43094,-2.10857,0.2486,0.0635533,0.807163,0.395878,-2.26755,1.52836,-2.02225,-0.664616,-0.574336,0.469724,1.3489,0.186739,0.641527,0.702673,-0.567377,-1.91983,-0.815297,2.37376,0.93179,-2.5524,2.45016,
0.834926,-1.08304,0.401471,-1.43073,-1.88581,-1.57516,4.05651,-0.0856465,1.4907,0.404396,1.06204,-0.438243,-5.70655,0.92189,2.89836,0.695937,-0.577257,-0.1125,-0.522685,-0.880723,-0.979948,0.373877,3.12306,-1.46929,-0.388573,-0.0663946,-0.327102,-0.782961,1.38377,-0.295771,0.232214,1.03236,2.08809,-0.137667,-0.764661,-1.21667,3.03827,0.623779,-3.83211,-0.106836,
-0.276957,-0.643421,-0.0487291,0.716487,0.80927,1.20519,-0.225771,-0.719424,0.864553,-0.443527,1.0613,1.09201,-1.89507,1.33114,-0.805004,0.776745,-1.81547,0.305572,4.41353,-2.08296,0.253121,0.924594,0.612758,3.66892,1.063,-1.26811,-0.397891,-0.814589,-1.68191,0.656227,1.42265,-0.239072,2.64731,0.979753,-1.49484,2.13252,2.30768,2.60356,-3.47441,0.862692,
1.58615,0.387394,-0.600026,0.20509,2.96247,-2.01649,1.27251,2.37122,0.341043,0.578951,0.524707,1.4533,-1.01908,-1.44379,-2.19703,-1.04522,-0.860238,-1.28175,3.73918,-0.817605,-0.420918,-0.293832,1.68432,4.98328,-2.55267,1.84481,1.63639,-1.49835,-1.01204,-5.65526,-0.118588,-0.411413,5.25994,-0.331738,-1.28465,-0.168851,1.33837,1.42639,-4.74771,-3.31207,
-0.200767,1.03979,-0.0252657,1.0658,4.80125,-0.915711,-1.24816,-1.43301,0.414665,0.500186,0.17918,0.63006,-2.81285,-2.60151,-2.93195,-1.13694,-0.276287,-1.57619,2.52943,-2.42616,1.82722,-1.01264,-1.24566,6.22131,0.149035,2.75563,-0.171056,-0.463651,-2.94078,-1.84866,-0.489585,0.241804,-0.242974,-0.38154,-3.55763,0.987897,2.49183,-1.07609,-2.70746,-0.119063,
-1.11968,0.934202,0.387148,-0.877182,-1.29982,0.0591442,-1.64033,-1.16797,0.0451721,-0.578337,1.0809,0.19401,5.28783,-0.264653,0.293956,0.228471,0.5527,2.10908,2.57648,1.14804,0.233149,0.299414,-1.16202,1.395,-0.133532,0.295708,0.431973,-0.348719,0.30941,-1.67445,1.59681,0.321991,1.3418,0.102168,0.362412,-0.0905957,-1.78445,-0.0766094,-1.45956,1.51923,
1.08102,2.15661,-1.17489,-0.379535,7.81429,0.577014,2.33479,-6.29667,1.57633,-0.0858081,-1.84934,-0.246563,-7.12224,1.14001,1.56294,1.08883,-0.137786,-0.698883,-4.56275,1.29406,-0.248105,-0.0135716,5.70032,14.3737,-0.0147068,0.0935504,1.41767,-0.34333,-4.02973,1.82113,-0.557253,-1.23261,-7.84089,1.43315,2.72284,-0.062985,-0.129753,0.091256,-3.27646,-4.39044,
